timestamp,stem_side,confidence,deciding_approach,approach1_side,approach1_conf,approach2_side,approach2_conf,approach3_side,approach3_conf,processing_ms,signal_sent,image_saved
2026-05-17T18:09:00.405368,RIGHT,33.1,2,UNCERTAIN,0.0,RIGHT,27.0,RIGHT,94.6,225.1,False,uncertain_20260517_180900_404166_conf33_RIGHT.jpg
2026-05-17T18:09:00.623506,RIGHT,34.0,2,UNCERTAIN,0.0,RIGHT,29.7,RIGHT,94.5,201.3,False,uncertain_20260517_180900_622360_conf34_RIGHT.jpg
2026-05-17T18:09:01.494011,RIGHT,33.4,2,UNCERTAIN,0.0,RIGHT,27.9,RIGHT,94.5,848.7,False,uncertain_20260517_180901_488009_conf33_RIGHT.jpg
2026-05-17T18:09:02.866229,LEFT,34.3,2,UNCERTAIN,0.0,RIGHT,29.8,LEFT,95.5,1334.9,False,uncertain_20260517_180902_859953_conf34_LEFT.jpg
2026-05-17T18:09:04.206197,RIGHT,33.5,2,UNCERTAIN,0.0,RIGHT,27.8,RIGHT,95.2,1296.6,False,uncertain_20260517_180904_199240_conf34_RIGHT.jpg
2026-05-17T18:09:04.873672,LEFT,34.8,2,UNCERTAIN,0.0,RIGHT,30.9,LEFT,95.8,611.8,False,uncertain_20260517_180904_872451_conf35_LEFT.jpg
2026-05-17T18:09:05.109127,RIGHT,32.7,2,UNCERTAIN,0.0,RIGHT,26.0,RIGHT,94.3,216.9,False,uncertain_20260517_180905_108020_conf33_RIGHT.jpg
2026-05-17T18:09:05.388561,RIGHT,33.1,2,UNCERTAIN,0.0,RIGHT,26.7,RIGHT,95.0,260.9,False,uncertain_20260517_180905_387004_conf33_RIGHT.jpg
2026-05-17T18:09:05.642528,LEFT,34.0,2,UNCERTAIN,0.0,RIGHT,29.3,LEFT,94.8,245.1,False,uncertain_20260517_180905_641292_conf34_LEFT.jpg
2026-05-17T18:09:05.881554,LEFT,33.7,2,UNCERTAIN,0.0,RIGHT,28.0,LEFT,95.6,218.1,False,uncertain_20260517_180905_880357_conf34_LEFT.jpg
2026-05-17T18:09:06.172033,LEFT,32.0,2,UNCERTAIN,0.0,RIGHT,24.0,LEFT,94.4,281.4,False,uncertain_20260517_180906_171022_conf32_LEFT.jpg
2026-05-17T18:09:06.444026,RIGHT,34.2,2,UNCERTAIN,0.0,RIGHT,29.7,RIGHT,95.4,258.7,False,uncertain_20260517_180906_442966_conf34_RIGHT.jpg
2026-05-17T18:09:06.678858,LEFT,36.0,2,UNCERTAIN,0.0,RIGHT,34.4,LEFT,95.8,216.6,False,uncertain_20260517_180906_677774_conf36_LEFT.jpg
2026-05-17T18:09:06.955270,LEFT,34.6,2,UNCERTAIN,0.0,RIGHT,30.5,LEFT,95.6,264.3,False,uncertain_20260517_180906_952919_conf35_LEFT.jpg
2026-05-17T18:09:07.242686,RIGHT,34.5,2,UNCERTAIN,0.0,RIGHT,30.3,RIGHT,95.5,276.3,False,uncertain_20260517_180907_240528_conf34_RIGHT.jpg
2026-05-17T18:09:07.526845,RIGHT,34.5,2,UNCERTAIN,0.0,RIGHT,30.0,RIGHT,96.1,272.5,False,uncertain_20260517_180907_525236_conf35_RIGHT.jpg
2026-05-17T18:09:07.744097,RIGHT,35.1,2,UNCERTAIN,0.0,RIGHT,32.7,RIGHT,94.7,207.2,False,uncertain_20260517_180907_742712_conf35_RIGHT.jpg
